path,category,owner,main_classes,main_functions,used_by,tests,status,notes
joao/results/parksong_calibration_20260716/preset_wait05_margin01_seed5/branching_diagnostics.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_margin01_seed5/branching_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_margin01_seed5/branching_split_summary.json,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_margin01_seed5/final_aggregated_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_margin01_seed5/final_appendix_table.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_margin01_seed5/final_artifact_hashes.json,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_margin01_seed5/final_case_classification.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_margin01_seed5/final_case_completion.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_margin01_seed5/final_config.json,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_margin01_seed5/final_environment.json,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_margin01_seed5/final_evaluation_report.md,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_margin01_seed5/final_failures.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_margin01_seed5/final_method_inventory.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_margin01_seed5/final_paired_comparisons.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_margin01_seed5/final_raw_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_margin01_seed5/final_report_table.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_margin01_seed5/final_resource_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_margin01_seed5/final_route_ids.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_margin01_seed5/final_run_config.json,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_margin01_seed5/final_strategy_diagnostics.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_margin01_seed5/final_workload_summary.json,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_margin01_seed5/fixed_route_workload_summary.json,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_margin01_seed5/joao_aggregated_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_margin01_seed5/joao_case_classification.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_margin01_seed5/joao_failures.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_margin01_seed5/joao_final_readiness.md,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_margin01_seed5/joao_method_artifact_hashes.json,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_margin01_seed5/joao_method_environment.json,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_margin01_seed5/joao_method_run_config.json,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_margin01_seed5/joao_raw_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_margin01_seed5/joao_resource_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_margin01_seed5/joao_strategy_diagnostics.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median/branching_diagnostics.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median/branching_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median/branching_split_summary.json,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median/final_aggregated_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median/final_appendix_table.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median/final_artifact_hashes.json,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median/final_case_classification.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median/final_case_completion.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median/final_config.json,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median/final_environment.json,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median/final_evaluation_report.md,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median/final_failures.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median/final_method_inventory.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median/final_paired_comparisons.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median/final_raw_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median/final_report_table.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median/final_resource_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median/final_route_ids.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median/final_run_config.json,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median/final_strategy_diagnostics.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median/final_workload_summary.json,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median/fixed_route_workload_summary.json,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median/joao_aggregated_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median/joao_case_classification.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median/joao_failures.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median/joao_final_readiness.md,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median/joao_method_artifact_hashes.json,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median/joao_method_environment.json,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median/joao_method_run_config.json,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median/joao_raw_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median/joao_resource_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median/joao_strategy_diagnostics.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median/parksong_processing_time_estimates_summary.json,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median_ptw0001_seeds2_4_5/branching_diagnostics.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median_ptw0001_seeds2_4_5/branching_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median_ptw0001_seeds2_4_5/branching_split_summary.json,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median_ptw0001_seeds2_4_5/final_aggregated_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median_ptw0001_seeds2_4_5/final_appendix_table.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median_ptw0001_seeds2_4_5/final_artifact_hashes.json,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median_ptw0001_seeds2_4_5/final_case_classification.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median_ptw0001_seeds2_4_5/final_case_completion.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median_ptw0001_seeds2_4_5/final_config.json,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median_ptw0001_seeds2_4_5/final_environment.json,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median_ptw0001_seeds2_4_5/final_evaluation_report.md,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median_ptw0001_seeds2_4_5/final_failures.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median_ptw0001_seeds2_4_5/final_method_inventory.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median_ptw0001_seeds2_4_5/final_paired_comparisons.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median_ptw0001_seeds2_4_5/final_raw_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median_ptw0001_seeds2_4_5/final_report_table.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median_ptw0001_seeds2_4_5/final_resource_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median_ptw0001_seeds2_4_5/final_route_ids.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median_ptw0001_seeds2_4_5/final_run_config.json,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median_ptw0001_seeds2_4_5/final_strategy_diagnostics.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median_ptw0001_seeds2_4_5/final_workload_summary.json,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median_ptw0001_seeds2_4_5/fixed_route_workload_summary.json,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median_ptw0001_seeds2_4_5/joao_aggregated_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median_ptw0001_seeds2_4_5/joao_case_classification.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median_ptw0001_seeds2_4_5/joao_failures.csv,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median_ptw0001_seeds2_4_5/joao_final_readiness.md,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median_ptw0001_seeds2_4_5/joao_method_artifact_hashes.json,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median_ptw0001_seeds2_4_5/joao_method_environment.json,result artifact,João-owned,,,,,audited,
joao/results/parksong_calibration_20260716/preset_wait05_train_median_ptw0001_seeds2_4_5/joao_method_run_config.json,result artifact,João-owned,,,,,audited,
